comment,SEJ_label,PEJ_label,MRJ_label
ㅋㅋ 지금까지 가짜뉴스는 한경이 다 뿌리는구나,0,1,1
울나라 최강 전투부대원들을 ........ 웃음거리로 전락시킨....... 군 지휘부...와 윤거뉘..... 누가 암살좀 해라 제발.....,0,1,1
이번에도 정치군인들이 부역을 했구만...,1,1,0
국짐이 해체되어야 하는 이유다,0,1,1
참 계엄령 내리기 쉽네.,0,1,0
아무 말이나 막하는구나ㅎㅎ,1,0,0
지만원 사령관 명령ᆢ이제 윤만원 까지ᆢ,0,1,0
학력조작 낯짝조작 동거조작 주가조작 사기꾼. 줄리는.   깜빵.  가야쥐,1,1,1
북한관련 맞다 민주당이 북괴에 국가정보 넘겼다 김정은한테 문재인이 넘긴 usb에 뭐가 들었을까,1,1,1
선동하지마라  기사나리,1,1,1
민주당 = 남조선 인민 민주당인데........조선 때문에 출동한건 맞지요,1,1,1
대북송금 관련 혐의 자 있으니 맞겠지,0,1,1
북한과 관련 된거 맞네!  틀리다고 생각해?,0,0,0
멀뚱이는 다 계획이 있었구나...멀뚱거리다 뒤통수 맞더니 이렇게 복수하네.....,0,1,0
"어제 서울역 노숙자님께서 대합실 TV를 보면서 이러시더라~ ""내가 해도 저거보다 잘하겠다~""",0,0,0
바이든 뒤통수에다 날리면 날리면  할대부터 알아봤다 윤 또라이 라는거,1,1,1
이게 니가 말하던 반물잔이냐? 쳐내려와라,1,1,1
내란 수괴 날려야 나라가 산다,1,1,0
그렇게 좋아하고 빌빌대던 일본한테 버림받으니까 기분이 어때,1,1,1
잘 한다 써결아 닌 이제 글로벌 왕따다,1,1,0
기대했던 일본마저? 무너지는건 한순간이네,0,0,1
나라를 일으키는데 선조들이 그렇게 노력 했는데 윤씨가 북한 수준의 국가로 만들다니. 그런데도 탄핵반대라 그래 알았다. 역사에 기록될 거다.,0,1,1
온 나라를 아주 시궁창으로 만드는 윤모지리 캬~~~ 대단하다,1,1,1
윤통이 자랑하는 업적이 한일관계 정상화였던가요???(진짜모름),0,1,0
당연한거지요..일단 국회 탁핵 가결되고 그러나 헌재에서 불가 나오면 국정 정상화 되겠네요,0,0,1
제대로 다시 계엄하겠다는 굳은 의지?? ㅜ ㅜ 진짜 미쳐 돌아가는 굥 정권 ㅜ ㅜ,1,1,1
아무것도하지마랏 제발~~ 🐗,1,0,0
다음 쿠테타를 실행할 꼭드각시냐??,0,1,0
7일 탄핵 안되면 또 계엄질 하겠구만. 그 결과 나라 경제 떡락 국민 고통... 지금 외신들 봐라..,1,1,1
지 잘못은 어떡하고 자꾸 국방장관  교체후또 뭘 어쩔려구  기막힌 윤 🐕 통 이네,1,1,1
내란죄를 일으킨 사람이 또 다른 인사를 한다고? 또 다시 계엄령 선포라도 할 생각인가? 국회의원들은 이걸 왜 안막고 있는거지? 공범이야?,1,1,1
내란 수괴가 긴급체포도 되지 않은 채 후속 계엄을 준비하고 있는 꼴 좀 보소,1,1,1
정부의 대통령이 무슨내란이야      더불어 범죄자들이 반군이며 내란이지 ?,1,1,1
지금의 윤석열 정부에서 국방장관을 하고 싶을까?  잘못하면 골로가는데..,0,1,1
육사를 없애자 이참에. 무슨 쿠테타 조직도 아니고.,1,1,1
지금의 이 혼란시국에 북한 김정은이도 조용하잖아. 윤석렬이가 지보다 더 또라이인걸 아는거지~,1,1,1
허가하지 않은 공군 담당자를 승진시켜야겠다,0,0,1
육군은 국민에게 총겨누고 공군은 나라 지켰네,0,1,1
내란 주동자놈들 모두 출금금지 시키고 법정에 세워 처단해야 한다.,1,1,1
허술했던 점들 보완해서 다시 올까봐 두렵다. 윤석열 당장 체포해,1,1,1
쿠데타 시도 세력 전원 사형,1,1,1
술 먹고 감정적으로 저지른 게 아니고 진짜 계획적이었네 제정신이 아닌데 사형 시켜라,1,1,1
공군이 나라를 구했구나.,0,0,0
이 나라 말아먹는 내란 범죄자들이,1,1,1
구테타 세력 척결하라..2찍  구테타 옹호하는 내란공범들도  처단하라.민주주의를 위협하는  발개이내란범들이다,1,1,1
"천운이였다김거니 독재국가로 전락할 뻔 
한국판 이멜다 등장 할 뻔",1,1,1
그렇게 어린 군인들이 흑흑 이러면서 쉴드 오지게 치더니 간부급들이였고 지연시킨 건 공군들이네,1,1,1
공군이 막아줬군요. 고마워요,0,0,0
2번남인지 젊은 남자들 반란군이 봐준거라고 올려치기하면서 유투브에 댓글쓰고 다니던데 이거 보면 뭐라하려나 무지렁이들,1,1,1
범죄자들 모두 다 내란죄로 처벌하라,1,1,1
비상계엄 부역자는 모두 내란죄로 처벌하라,0,1,1
미친자가 다음은 전쟁으로 간다,1,1,1
내란 수괴들 업무 정지 시켜라. 우리 민주주의와 헌법을 유린한 수괴들이다,1,1,1
격발되진 않았지만 방아쇠에 손가락이 남아있다는 말이 와닿네2번 3번 미친짓 하고도 남을 사람들,1,1,1
이제는 무섭기까지 합니다,0,0,0
밀덕들 보다 못한 지식으로 군사전문가라고 떠들고 다녔던 친이재명계 자칭 전문가.  이재명과 연관돼 뜬 인간들은 하나같이 바닥이 참 얕은게 특징이야.,1,1,1
이재명 구속 먼저해라 윤석열 사퇴는 국민이 알아서 한다,0,1,1
정의 없는 정의당이 정의를 논하는 정의 없는 세상 ^^,1,1,1
무식한 녀석아  정부대통령이 내란이야     공산주의자들이 국가전복노리고  내란  반군이지 ? 대모하고  거짓선동질 하는것들이,1,1,1
"국짐은 정신병, 내말이 맞쥬?",1,1,1
한덕수 총리 내각인선때부터 이래서는 안된다 했다 결국은 허수아비 내각 수장이다혼란 정국을 막지도 못하고 진짜 빨리 물러나라,1,1,1
"지들이 이 상황 만들어놓고 ""국가적 엄중 상황서도 안정적 국정 관리가 내각 의무""?ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ댕웃기다",1,1,1
ㅋㅋㅋㅋㅋ 사퇴한다 넘들 다 어디갔니?? 결국 너희들도 친위쿠테타 공범이고 주범이다~ 반드시 일벌백계 처벌 받아야 한다... 무능한 것들,1,1,1
한덕수 너도 꺼저라 정신 이상자들만 용산에 모였다.,1,1,1
웃기고있다 아니 국민들이 잘못했냐 뭐가 엄중해 윤가 혼자 쌩쑈해놓고 저 모지리들 싹다 산채로 불태워....어흐,1,1,1
ㅇ쪽이 나가리되면 너가 1인자니까 그런거?,0,1,0
대통령실 주위에 제 정신 갖고 있는  사람이 없다~전부 조사해라`,1,1,1
한 덕수. 잘 하면 대통령 대행으로 이름 올리겠네? 황 교안 처럼?  ㅋㅋㅋ 황은 제 정신이 아닌 것 처럼보인다.,1,1,1
집에가라 제발..뭣하러 거기있니?,1,1,1
안정적 어쩌구 그러면서 계엄 왜 두고 봤음? 지들이 이 상황 만들어놓고 입만 터네,1,1,1
돈도많고 애도없는 인간이 왜저렇게 추해졌냐 뭣때문에 이잘났냐고,1,1,1
한덕수가 능력이 있어 윤석열이가  총리 시켰다고 착각도 이만저만이 아니지. 무능함의 극치 한덕수 정신 못차리지. 몽0이가 약인듯 .....,1,1,1
아이고 떡수야~ 떡수야~ 얘는 아직도 현실 파악이 안되나봐?,1,1,0
역사상 처음으로 임명권자보자 임기가 긴 총리가 될 예정??,0,0,1
주동자 3명 구속수사 하라,0,0,0
내각 비상계엄 발동 책임지고 총사퇴 안하고 뭐하냐?,1,1,1
그려. 권한대행이라도 한 번 해먹어야지. 널 보면 최규하가 오버랩된다.,0,1,1
내가 볼때 윤정부 성과들은 전부 한덕수 총리 공이다 이번 쿠데타 하는 꼬라지보니 대통령은 뭔가 할 능력이 없다,1,1,1
닥쳐 그래서 계엄도 방관했냐,1,1,1
내란수괴 윤석열 내란동조 한동훈 추경호 즉시 사형시켜라,1,1,1
국가 엄중 상황을 윤이 만든거 아니냐??완전 내로남불,1,1,1
한덕수는 도대체 뭐하는 사람이냐? 윤석열을 위해서 머릿수 채워주는 역할하는게 한덕수의 한계냐? 자괴감은 안드나? 이럴려고 총리했다고~,1,1,1
"좌파는 노동계 파업, 의료계 파업, 대학 시국 선언 등 서로 발을 맞추는데, 우파는 하극상에 올인.....",1,1,0
한덕수 당신도 이제 윤석렬이 하고 한패거리가 되었어  항상 몸조심하고 바른마음을 가지고 다녀야 될 것이다,1,1,1
"한총리님이 계서, 국정은 든든합니다.   천년삼한 갑족의  풍미가 느껴집니다. 동훈이는  굴러온 한씨지요?",0,0,1
민간인이 무슨 권한으로?? 대비 태세를 갖춰라??  설마 2차 계엄 계획하고 있는거냐?,0,1,0
왜 저 인간을 긴급 체포하지 않나? 국가 시스템이 이 정도로 무너졌나,1,1,1
책임은 1도 안 지겠다는 거네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 와 진짜 어이없다,1,1,1
저 내란죄의 주동자는 왜 아직까지 활기치고 있나요?,1,1,0
지시를 했으니 이제 이건 무슨죄임? 면직 이라서 권한이 없는데? 그걸 지시했고 그 지시를 따른다? 이게 이해가 감?,0,0,1
"이번 사태는,윤석열, 김용현 외 소수 몇명이 모의해
국가전복과 반란을 꾀한 내란 쿠데타로 규정하고 싶다!",0,1,1
"지휘관들 불출석 하면 내란동조죄로 처벌하라~ 그리고 사직한 놈이 이래라 저래라 웃긴다~
지는 살자고 사표내고~ 에라이~",1,1,1
탄핵 부결 시키고 2찬 계엄 준비 하는건가,0,1,1
이제 다음번 계엄은 이 자가 건의할 참인가?,0,1,1
작전통? 왜 작전전문가 데려다 또 계엄하려고?,0,1,1
22사단장 하는동안 유일하게 이임식을 한 사람. 사건사고 은폐전문가,0,1,1
하나같이 관상들이 안좋다.,1,1,1
식견이 넓다는 포장으로 2차 계엄을 실행할 사람이란 표현인가?,0,1,1
"반대다,대통령과 관련 없는자를  선택하라,",0,0,0
바로 사표써야지 안그러면…같이 도매로 조사받을듯,1,1,1
일부러 학연 지연 엮인 사람으로 임명하는건가?,0,1,0
김용현이나 윤석열 주변에는 3류 인물들만 가득하다,1,1,1
관상을 보아하니 계엄을 할 상인가,0,1,1
"육사에는  쿠데타, 계엄  밎  역사 왜곡 학과를 별도로 운영하나 ?",0,1,0
"김용현 관상은 무식,용감이라면, 이 자는 교활 음흉이네.",1,1,1
다음 비상계엄 수행자인가??,0,1,0
육사의 계엄에 또 육사냐?이 나라에 육사아니면 인물이 없냐?,1,1,1
"인간이 되어야지,작전경험 풍부 쓸데없는 소리 지껄이네",1,1,1
패스 ~서걸이가 추천 하믄 안됨,0,1,1
지들 이용해먹기 좋은 인사 또 찾았네,1,1,1
박통 사기탄핵 때부터  우리 나라는. 기울기 시작했음. 무리한 수사로 출세한 인간들 하니둘씩쓰러져 가고 있는중,0,1,1
내란수괴가 다시 국방장관을 임명한다는게 웃긴다. 2차계엄을 위해 수장을 바꾸는것인가?  즉각 직무정지 구금되어   재판받을 준비나 해야할 범죄자가,1,1,1
"ㅇ파리가 잘못 했으면, 거부 할줄아는 소신있는 국방장관이 되시길.",0,0,0
"이번 사건이 사의로 해결될 문제인가? 사형감이지,,,장난해?",1,1,1
망나니 윤두광의 꼼수데이.,1,1,0
파면하고 구속 수사해야될걸 사임?????,0,1,1
육사출신은 더이상 아니다,0,1,1
후임자는 충암고 아냐?,0,0,1
이런 짓하고도 연금은 다 받아 먹겠다는거네????,1,1,1
비상계엄 관련자는 사형으로 처리해야 다음에 또 시도를 하지 않는다.전두환처럼 나라를 먹고 싶어하는 군인이 다시는 나오지 않게 해야 한다.,0,1,1
내란죄 김용현의 가족부터 체포해라...,1,1,1
이런데 국민의 힘.. 아니지 정권의 힘을 지지한다고.. 참나.. 지들 가족이 피해를 봐도 지지하나 보자.,1,1,1
윤석열은  더이상  대한민국의 대통령을 상실했다..체포대상자입니다,1,1,1
윤똥고집이 누구말을 듣겠냐 머든지 지 맘대로인데ᆢ에혀,1,1,1
야 어디 댓글 올려봐  간첩들아,1,1,1
근데 정치계 공식  나온 것  같네요. 국짐당 같은 수구세력 집권하면 반드시 탄핵된다는   공식 말이죠.,1,1,1
어디 도망가려고 해임 시키고 연금도 동결 시키고 3족은 말살 시켜야 !!! 개검 콜검들 출동 안하나,1,1,1
야시경 줏은 사람 돌려줘라....4구짜리....그거 비싸다.,0,0,0
실탄없는 탄창이네 ㅉㅉ,1,0,0
실탄이 들어있으면 당연히 맨 위에 보였어야지…대체 어디까지 가짜뉴스 선동질 하려고 하는거냐,1,1,1
내란죄 증거물들을 기부하고 가셨네 기부 감사요,0,1,0
ㅋㅋㅋㅋ 이런게  대한민국  군인이다...요즘은  군대가서  쉬다가 온다며....능력 있는 사람들은  어여  이민가라...나도  이민 가고 싶다,1,1,1
ㅋㅋㅋㅋㅋㅋㅋㅋ 실탄이 투명인가보네 저게 실탄 들어가있다고 뉴스를 내고 기사를 써? 노안이라 안보이는건가?,1,1,0
실탄 없잖아.. 어디서 조장을 ㅋㅋ,0,1,0
선동질 오지네.. 군필들은 다 알만한대..,1,1,1
가짜뉴스네 이거 책임져야할듯,0,1,1
저건 누구 탄창이고 실탄이 없는데 있다고 가짜뉴스 퍼트리노,1,1,1
일반 훈련상황이라도 실탄을 직접지급하지는 않아도 차량에 탄을 적재하도록 하고있는데 비상계엄에 실탄지급을 안했다고?,0,0,1
박장호랑이 : 쪼매난 실탄 파우치인데요?,0,0,0
시키는 대로 하는 인간들이 가장 위험하다. 계엄군은 반드시 이번 기회에 일벌백계해야 한다.,0,1,1
빈 탄창이야 실탄 개인 보유중이면 실랑이 중에 한명이라도 총기 빼앗기면 난리나지,0,1,1
빈탄창인듯~ 근데 방송에나오는 탄통에는 있었겠지 그게 공포탄이든 머든간에~,0,0,0
내란죄 기소해야하는 인물인데 무슨 불명예냐.. 쿠데타라고!,0,1,1
내란주도자로 사회에서 영구 격리시켜야 할 인물이다. 이 멍청한 인간이 도와서 우리나라가 한순간 전세계가 조롱하는 나라로 전락했었다.,1,1,1
"지금 그만둔다고 끝났다고 생각하지마라윤 꼬오올퉁이랑 그 마누라 다같이 감옥에서 만날거다
반역자들",1,1,1
사형수한테 무슨 면직이야🔥🔥🔥🔥🔥🔥🔥🔥,1,1,0
윤석열이 같은 쿠데타 세력을 문책한다고?  검찰은 당장 내란죄로 윤석열을 체포해야한다,1,1,1
넌 내란죄로 이등병 강등으로 전역시키고 빵에 보내야 한다...좀만 기다려~ 국민들이 지켜보고 있다.,1,1,1
사표내면 끝인가?  참쉽네...저런 역적을 당장 수갑채워 감방안보내고 뭐하나?,1,1,1
퇴진??? 어이가 없네. 내란죄로 사형시켜야 할 놈을 불명예퇴진?? 기자들 아직 정신 못차렸네. ㅉㅉㅉ,1,1,1
퇴진이 아니고 구속하고 사형해야지 룬석열이랑,1,1,1
깜빵을 가야지 뭔 명예를 논하냐,1,1,1
국방장관이 정신병자 일수도..,1,1,1
육사출신 현역들은 김장관의 유지를 받드세요 바람앞의 등불 대한민국을 위해,0,0,1
불명예같은 소리한다. 내란죄로 즉시 체포되어야 한다. 쿠데타에 가담한 군인들. 절대 잊지 않겠다. 어떻게 국민에게 총응 겨누는가.,1,1,1
퇴진만 하면 절대 안되고 석렬이하고 같이 나란죄로 다스려야 합니다.,1,1,1
국가내란 주동자중에 한명이 뭐? 긴급체포란거 이때팔요한거야,0,1,1
길어도 2년반이면 빵에 가겠지 평생  공짜밥 먹겠네,1,1,1
조선시대면참수형일텐데.세상좋아졌네,0,1,1
콩밥먹으러  가야지. 윤두환 손잡고,1,1,1
윤틀러독재꼴통닭일당들 도망가기전에 잡아야할듯,1,1,1
당장 깜빵에 처넣어라~~ 😂,1,1,1
내란죄 .... 사형이다...,0,1,0
"면피성 면직, 도피는 막아라.",0,0,0
말는 말 법적 절차와 선포는 오로히 대통령 고유 권한,0,0,0
불명예퇴진?? 군사반란 주동자 김용현은 사형이다!!,1,1,1
이재명이 김문기아냐 모르냐는 문제로 감옥가라고 하던 사람들한테 묻고 싶네요 쿠데타 일으킨 사람은 도대체 뭘해야할까요?,0,1,0
내란의 주범이다. 반드시 사형시켜야 한다.,1,1,1
퇴임이 아니라 체포해야하는것 아닌가?,0,1,0
꼬리자르기 분위기네..,0,1,1
무기 또는 사형 아닌가?,0,0,0
역시 끼리끼리 노니깐 이사태인거다. 나라를 지들 사업장처럼 생각하는 무식헌 놈들,1,1,1
좌파들과 부정선거 밝히기위해 이미 짜고친것  그런거 보면 윤석열 정치력 고단수내,1,1,1
너는 역사의 한 줄을 남겼다. 내란죄로 처벌해라,1,1,1
